month,Equity DM,Equity EM,Real premia,Inflation,Credit,Commodity
2013-05,0.005600000000000001,-0.0245,-0.047733333333333336,-0.008449999999999992,0.006358333333333344,-0.015607185416461222
2013-06,-0.0252,-0.039200000000000006,-0.046441666666666666,-0.01575833333333331,-0.0016750000000000102,-0.028229050545438672
2013-07,0.0558,-0.04,0.012441666666666667,0.020058333333333334,0.017358333333333347,0.031834441727050855
2013-08,-0.0183,-0.006600000000000002,-0.023683333333333337,-0.007749999999999997,0.01423333333333333,0.028152848242456896
2013-09,0.0552,0.012800000000000002,0.018966666666666666,0.008949999999999984,-0.016866666666666655,-0.033758563846351786
2013-10,0.0371,0.0054,0.004375000000000004,0.0002250000000000097,0.012291666666666676,-0.0003881525541129527
2013-11,0.0182,-0.0328,-0.015666666666666666,0.00020833333333331538,0.0062083333333333435,-0.009320329963161122
2013-12,0.0218,-0.026600000000000002,-0.0155,0.008991666666666707,0.03017499999999997,0.0058801425157855025
2014-01,-0.0329,-0.0261,0.022266666666666667,-0.0061333333333333405,-0.005058333333333325,-0.03039757451027214
2014-02,0.0506,-0.014699999999999998,0.003641666666666668,0.004183333333333319,0.0070000000000000045,0.05024106534834094
2014-03,0.0015,0.024,-0.008391666666666669,-0.001391666666666675,0.010958333333333348,-0.00038265630996547895
2014-04,0.0055000000000000005,0.00010000000000000009,0.009300000000000003,0.005775000000000003,0.011883333333333308,0.011102576551273335
2014-05,0.0175,0.0213,0.018808333333333333,0.005016666666666675,-0.004199999999999998,-0.014388398868097285
2014-06,0.020099999999999996,0.010500000000000002,-0.0005833333333333354,0.005049999999999981,0.005850000000000011,0.02112937473473231
2014-07,-0.020499999999999997,0.03729999999999999,-0.0013749999999999973,0.0042833333333333464,0.002816666666666661,-0.04740410497367131
2014-08,0.019299999999999998,0.0024,0.005041666666666666,-0.011691666666666668,-0.004191666666666665,-0.011453280537745192
2014-09,-0.030899999999999997,-0.0315,-0.02540833333333334,-0.010233333333333344,-0.004141666666666665,-0.07231326035740937
2014-10,0.0033,0.0013999999999999996,0.010058333333333338,-0.0023583333333333373,-0.008091666666666676,-0.038759736619404905
2014-11,0.0165,-0.0278,0.0035583333333333313,-0.008799999999999992,-0.011008333333333325,-0.08512541995160006
2014-12,-0.0144,-0.0252,-0.007674999999999997,-0.007308333333333336,0.0031000000000000285,-0.09647410040323834
2015-01,-0.0174,0.0252,0.03720833333333333,-0.0009999999999999855,-0.007908333333333342,-0.05691051989581575
2015-02,0.0591,-0.0335,-0.011175000000000001,0.015774999999999997,0.01717499999999998,0.044252854598874736
2015-03,-0.011699999999999999,0.0010999999999999988,-0.000658333333333332,-0.0040749999999999936,-0.0069499999999999805,-0.060539343471109563
2015-04,0.0271,0.0458,0.005749999999999999,0.015866666666666664,-0.0028750000000000394,0.07147056199674218
2015-05,0.005,-0.0336,-0.016708333333333335,-0.00958333333333332,-0.00983333333333333,-0.03171136095675209
2015-06,-0.0209,-0.0025,-0.012533333333333329,0.007099999999999994,-0.008733333333333336,0.016374952508007246
2015-07,0.0113,-0.0785,0.0019999999999999974,-0.008841666666666687,-0.008641666666666634,-0.12611124501178217
2015-08,-0.061799999999999994,-0.0259,-0.009216666666666665,-0.007350000000000002,-0.01855000000000001,-0.00254296748047933
2015-09,-0.0391,0.018600000000000002,-0.005116666666666675,-0.016241666666666658,-0.011374999999999984,-0.03441668510161311
2015-10,0.0732,-0.0020999999999999994,0.002141666666666671,0.010775000000000012,0.012741666666666675,0.003300309145709557
2015-11,-0.003,-0.0251,0.001325000000000002,0.006074999999999999,0.0016583333333333047,-0.06644732032963552
2015-12,-0.0173,0.0010000000000000009,-0.008283333333333335,-0.0026750000000000038,-0.00033333333333334996,-0.05859200068524108
2016-01,-0.0632,0.0005000000000000071,0.016608333333333333,-0.009116666666666672,-0.022308333333333284,-0.04351315570436777
2016-02,-0.005,-0.0010999999999999998,0.017241666666666666,0.001974999999999995,-0.0040999999999999925,-0.0025474031295707133
2016-03,0.0692,0.05140000000000001,0.013066666666666667,0.017183333333333363,0.04595833333333328,0.04215294055195871
2016-04,0.0191,-0.006599999999999999,0.003333333333333335,0.008549999999999985,0.028600000000000018,0.09696553211224333
2016-05,0.0045000000000000005,-0.039599999999999996,-0.014300000000000002,-0.012175000000000002,0.004383333333333355,0.008816267164462255
2016-06,-0.0167,0.057800000000000004,0.017050000000000003,-0.009916666666666681,-0.005633333333333355,0.04330785096610954
2016-07,0.044800000000000006,0.0016999999999999993,0.009675,0.008366666666666678,0.023433333333333344,-0.06990691426080856
2016-08,0.0029,0.0212,-0.011225,-0.00035833333333333745,0.012258333333333342,0.007503112154946235
2016-09,0.009000000000000001,0.0031999999999999997,0.008891666666666668,0.011625000000000007,-0.005825000000000021,0.04288551938708849
2016-10,-0.018799999999999997,0.017,-0.0088,0.011733333333333327,0.010241666666666687,-0.003531091563196109
2016-11,0.0139,-0.0588,-0.02550833333333333,0.018241666666666677,0.018174999999999972,0.016611274905889973
2016-12,0.0225,-0.018500000000000003,-0.005241666666666667,0.0024166666666666616,0.019041666666666703,0.041120002490405004
2017-01,0.027200000000000002,0.0248,0.008416666666666666,0.009624999999999979,0.0068999999999999695,-0.00608171136131479
2017-02,0.022799999999999997,0.011500000000000003,0.005133333333333332,-0.0006916666666666523,0.005858333333333344,-0.002304893004558539
2017-03,0.0148,0.012999999999999998,-0.006916666666666665,-0.00231666666666667,-0.003175000000000039,-0.03274261731257914
2017-04,0.018600000000000002,-0.0014000000000000013,0.0051583333333333325,-0.0023583333333333373,-0.0021333333333332745,-0.027456000596569885
2017-05,0.022000000000000002,0.0019999999999999974,-0.002091666666666666,-0.007199999999999975,0.0068999999999999695,-0.01478925186293618
2017-06,0.006,0.0010999999999999998,-0.014066666666666663,-0.004891666666666683,0.015858333333333353,-0.010195630656165421
2017-07,0.025099999999999997,0.027300000000000005,0.008483333333333334,0.00864166666666668,0.004741666666666648,0.04013050709191771
2017-08,0.0013,0.0183,0.009999999999999997,-0.0032833333333333317,-0.006283333333333354,0.0030894115702310276
2017-09,0.023,-0.0263,-0.0101,0.007866666666666655,0.015783333333333354,0.018967572920989394
2017-10,0.018000000000000002,0.014000000000000002,-0.0003916666666666688,0.004733333333333314,0.010666666666666682,0.038710283685683536
2017-11,0.019299999999999998,-0.0151,-0.004383333333333339,-3.333333333329605e-05,0.004591666666666683,0.008569155991064248
2017-12,0.0138,0.0215,0.010066666666666672,0.009549999999999979,0.012566666666666634,0.026946638926757315
2018-01,0.051500000000000004,0.02489999999999999,-0.013233333333333328,0.013633333333333317,0.022474999999999995,0.028400248525299977
2018-02,-0.04,-0.004500000000000001,-0.010691666666666669,0.002558333333333356,-0.010699999999999979,-0.030339778812217954
2018-03,-0.0176,0.0018999999999999996,0.005424999999999998,-0.0038333333333333552,-0.015600000000000036,0.021691557504818083
2018-04,0.009300000000000001,-0.0158,-0.006625000000000005,0.011308333333333358,0.0075416666666667,0.03275788290136135
2018-05,0.0049,-0.03559999999999999,0.002250000000000004,-0.0061916666666666734,-0.008508333333333342,0.025365334113957097
2018-06,-0.0049,-0.0397,0.0022333333333333307,0.004924999999999981,-0.008425000000000009,-0.020812155986950673
2018-07,0.0253,-0.0072999999999999975,-0.007383333333333327,0.002558333333333356,0.017658333333333342,-0.02592130630344953
2018-08,0.0087,-0.0358,0.005499999999999992,-0.0014333333333333418,-0.00747499999999998,0.0059362504593838865
2018-09,0.0032,-0.0165,-0.00975,0.00653333333333336,0.009599999999999987,0.03244691898070712
2018-10,-0.0819,-0.006799999999999997,-0.014441666666666672,-0.005416666666666706,-0.017466666666666655,-0.058104694616654226
2018-11,0.0088,0.0338,0.005716666666666679,-0.004691666666666656,-0.02230833333333336,-0.10026690415043224
2018-12,-0.0767,0.054299999999999994,0.005666666666666665,-0.01915833333333332,-0.01610833333333333,-0.04191255655799807
2019-01,0.0747,-0.0020000000000000018,0.01681666666666666,0.012625000000000015,0.009041666666666694,0.06898359597559643
2019-02,0.0294,-0.027999999999999997,0.0006500000000000001,0.009541666666666646,0.017983333333333306,0.026550448706795373
2019-03,0.0076,0.00040000000000000034,0.020650000000000005,-0.003975000000000022,-0.0021499999999999757,-0.005659453317074612
2019-04,0.0344,-0.019299999999999998,-0.0019583333333333397,0.007166666666666688,0.013883333333333296,0.009849697030946061
2019-05,-0.0599,-0.0035999999999999943,0.013266666666666673,-0.01517500000000001,-0.021216666666666665,-0.06176436076321468
2019-06,0.0613,-0.007299999999999996,0.007533333333333335,-0.0025500000000000037,0.007975000000000034,0.037856228439941984
2019-07,-0.0007000000000000001,-0.0176,0.004258333333333334,0.007008333333333355,0.019924999999999995,-0.01334298714053238
2019-08,-0.0255,-0.020600000000000004,0.025016666666666666,-0.015333333333333343,-0.01122499999999999,-0.04790228050771201
2019-09,0.019,0.0006000000000000005,-0.016041666666666666,-0.00030833333333332366,0.007883333333333298,0.01236046686950545
2019-10,0.0256,0.012199999999999997,0.000125,0.0020749999999999953,0.003833333333333356,0.017781925133183052
2019-11,0.0274,-0.031400000000000004,-0.0014750000000000006,0.006883333333333327,0.011816666666666675,-0.002504674702996
2019-12,0.0305,0.0386,0.0017416666666666674,0.014141666666666672,0.011733333333333342,0.05709161327309105
2020-01,-0.012,-0.0343,0.023325000000000002,-0.008124999999999997,-0.013350000000000013,-0.08719335493365157
2020-02,-0.08539999999999999,0.02919999999999999,0.011083333333333336,-0.017825000000000008,-0.02322499999999999,-0.06772959356085154
2020-03,-0.1377,-0.0332,-0.009033333333333336,-0.042025,-0.1530166666666667,-0.1746018680540468
2020-04,0.10679999999999999,-0.005999999999999997,0.020658333333333334,0.016725000000000014,0.07327499999999999,-0.031111108946165755
2020-05,0.053,-0.0365,0.005241666666666667,0.0072916666666666555,0.017691666666666682,0.08063393628277614
2020-06,0.0276,0.0454,0.013983333333333337,0.016158333333333337,0.017566666666666647,0.04489150550699937
2020-07,0.0434,0.0394,0.02503333333333333,0.01791666666666666,0.03544166666666668,0.05107784772850808
2020-08,0.0684,-0.0429,0.005566666666666669,0.021291666666666684,-0.00483333333333329,0.04626789979782385
2020-09,-0.029900000000000003,0.012700000000000003,-0.012100000000000015,-0.01210000000000003,-0.0057750000000000214,-0.035550374106340224
2020-10,-0.026000000000000002,0.0426,-0.010383333333333331,0.0069583333333333545,0.016291666666666687,-0.031493700967797925
2020-11,0.1334,-0.03209999999999999,0.008116666666666683,0.007016666666666661,0.03417499999999998,0.10187633273386697
2020-12,0.0482,0.026099999999999995,0.009624999999999993,0.019075000000000005,0.012908333333333336,0.0544193360105487
2021-01,-0.0054,0.0265,-0.004083333333333328,0.01285833333333332,0.002816666666666661,0.033333345759677835
2021-02,0.0288,-0.008199999999999999,-0.02565000000000001,0.00337499999999999,0.006808333333333338,0.10138242197883263
2021-03,0.031200000000000002,-0.0377,-0.0069916666666666625,0.0193916666666667,0.010766666666666681,-0.007172632953167057
2021-04,0.0449,-0.0152,0.009875,0.005174999999999981,0.008691666666666658,0.07826613169026508
2021-05,0.0165,0.0077,0.005766666666666663,0.0028083333333333285,-0.0013666666666666833,0.0385258991864057
2021-06,0.0101,-0.004,0.0016999999999999993,-0.0059833333333333405,0.01365833333333333,0.03494613201492358
2021-07,0.0104,-0.0649,0.022475,0.00833333333333335,-0.006441666666666653,0.012987045521444474
2021-08,0.0242,-0.0010000000000000009,-0.011366666666666659,-0.003599999999999994,0.0026249999999999937,-0.016410265518399636
2021-09,-0.0381,0.0070999999999999995,-0.015258333333333329,0.0051416666666666755,0.010616666666666648,0.05213765851338259
2021-10,0.0504,-0.044500000000000005,0.008091666666666655,0.013174999999999961,0.01754166666666671,0.05797826545533469
2021-11,-0.0264,-0.009299999999999998,0.008000000000000016,0.0012916666666666992,-0.010591666666666699,-0.08758788049033606
2021-12,0.0363,-0.012399999999999998,-0.00329166666666668,0.006883333333333332,-0.0024916666666666767,0.06663514251197732
2022-01,-0.0558,0.0341,-0.03206666666666666,-0.007466666666666692,-0.006458333333333285,0.07892206834336579
2022-02,-0.0225,-0.006800000000000001,0.010658333333333336,0.016433333333333355,-0.03939166666666666,0.06467437792998854
2022-03,0.0216,-0.03730000000000001,-0.022258333333333342,0.01978333333333331,0.042949999999999995,0.0917469323608302
2022-04,-0.0817,0.0291,-0.042833333333333334,0.005566666666666675,-0.010391666666666664,0.0564084373940954
2022-05,0.0028000000000000004,-0.00020000000000000017,-0.015991666666666668,-0.016799999999999995,-0.011291666666666693,0.04583135464036233
2022-06,-0.08689999999999999,0.0192,-0.03502500000000001,-0.022599999999999988,-0.011183333333333325,-0.0756000589863048
2022-07,0.0779,-0.0755,0.04134166666666667,0.017941666666666654,-0.003075000000000005,-0.0206947704826794
2022-08,-0.042199999999999994,0.049699999999999994,-0.04228333333333333,-0.0018916666666666704,0.01996666666666666,-0.01683687842411906
2022-09,-0.0946,-0.012999999999999989,-0.08024166666666666,-0.02433333333333334,-0.004183333333333366,-0.07227323269417972
2022-10,0.0679,-0.08779999999999999,0.00939999999999998,0.03139166666666668,-0.0021333333333332745,0.04830648740613494
2022-11,0.0725,0.053000000000000005,0.020516666666666676,-0.012300000000000024,0.01489999999999999,0.011829292797607485
2022-12,-0.0433,0.028600000000000004,-0.018083333333333344,-0.001249999999999981,0.01779166666666664,-0.030415187951924137
2023-01,0.0692,-0.006500000000000003,0.025316666666666675,-0.0028833333333333046,0.010658333333333348,0.005424982100713353
2023-02,-0.026699999999999998,-0.03,-0.01573333333333333,0.017066666666666657,0.0015833333333333333,-0.04803219771109339
2023-03,0.0227,0.0,0.027641666666666672,-0.006775000000000029,-0.019416666666666645,-0.004441645630875187
2023-04,0.012199999999999999,-0.0195,-0.00703333333333334,-0.009266666666666654,0.004758333333333315,-0.011082109152011074
2023-05,-0.0161,0.0016000000000000014,-0.01495,0.0018166666666666667,-0.006266666666666688,-0.06769179955640588
2023-06,0.055999999999999994,-0.018799999999999994,-0.00918333333333334,0.005016666666666675,0.029800000000000038,0.02547862699740411
2023-07,0.0296,0.023700000000000002,0.0005250000000000048,0.013850000000000012,0.012566666666666634,0.0827245984818687
2023-08,-0.030600000000000002,-0.0227,-0.018666666666666686,-0.008424999999999992,-0.004524999999999999,-0.008146750982094327
2023-09,-0.0479,0.0216,-0.02965833333333334,0.010666666666666642,0.006525000000000005,0.010746746511223619
2023-10,-0.037599999999999995,-0.006600000000000002,-0.01573333333333331,0.007558333333333327,-0.005516666666666694,-0.02272877480800613
2023-11,0.0863,-0.013100000000000006,0.027649999999999984,-0.013183333333333325,0.019541666666666697,-0.02887976477294167
2023-12,0.049699999999999994,-0.014899999999999998,0.03538333333333335,-0.0037416666666666605,0.007391666666666665,-0.03721286635868107
2024-01,0.0009,-0.0464,0.0006333333333333382,0.009799999999999979,0.0013416666666666666,0.008457883578200247
2024-02,0.0375,-0.0016000000000000014,-0.013758333333333324,0.007483333333333355,0.007341666666666665,-0.019426185311103312
2024-03,0.0287,-0.0166,0.004800000000000008,0.001141666666666644,0.006291666666666671,0.040265662812236175
2024-04,-0.04190000000000001,0.043100000000000006,-0.030433333333333333,0.009133333333333346,0.007249999999999999,0.011408060711910178
2024-05,0.0405,-0.0348,0.011499999999999969,-0.0027916666666666654,-0.0008000000000000054,-0.007399165099207058
2024-06,0.0083,0.0169,0.008200000000000016,-0.0036416666666666884,-0.007783333333333331,-0.005819002334276797
2024-07,0.0181,-0.0177,0.020133333333333305,-0.001299999999999953,-0.011708333333333324,-0.03248106190035055
2024-08,0.0183,-0.009500000000000001,0.008741666666666679,-0.005333333333333373,0.00040000000000000604,-0.025614877003584863
2024-09,0.0151,0.0391,0.011866666666666687,0.0041916666666666795,0.007408333333333332,0.0032365713143522913
2024-10,-0.024700000000000003,-0.015600000000000001,-0.02424166666666668,0.013816666666666677,0.018358333333333317,0.010469065928183655
2024-11,0.0408,-0.0747,0.004025000000000013,-0.0036583333333333546,0.003216666666666672,-0.023920335207353812
2024-12,-0.0315,0.023899999999999998,-0.02400000000000004,0.008283333333333323,0.003200000000000005,0.013527284610399351
2025-01,0.0322,-0.025700000000000004,0.008266666666666684,0.008350000000000017,-0.0018166666666666659,0.02389587731841817
2025-02,-0.012199999999999999,0.005599999999999999,0.025799999999999993,-0.0011833333333333418,-0.010791666666666698,-0.001934457806522935
2025-03,-0.0435,0.0454,0.0023499999999999953,0.001983333333333333,-0.017691666666666654,0.019327313461619713
2025-04,0.0087,0.0020000000000000005,-0.005658333333333317,-0.01001666666666665,-0.018533333333333315,-0.0892778632599584
2025-05,0.0557,-0.010200000000000004,-0.008783333333333325,0.010658333333333308,0.01363333333333333,0.011270463235812071
2025-06,0.040999999999999995,0.013300000000000001,0.011324999999999998,-0.0020499999999999763,0.010533333333333313,0.041140337874050095
2025-07,0.0068000000000000005,0.005299999999999999,-0.0007749999999999856,0.00990833333333334,0.009458333333333355,0.025844342392092937
2025-08,0.0264,-0.008400000000000001,0.014449999999999978,0.003591666666666657,-0.01160833333333336,-0.014490501750062142
2025-09,0.027000000000000003,0.024900000000000002,0.0031166666666666573,-0.0019916666666666702,0.014500000000000025,0.011107972239687482
2025-10,0.0137,0.017599999999999998,0.0007000000000000051,-0.0028333333333333322,-0.0006083333333333212,0.011834844102449874
2025-11,0.0009,-0.025,0.003108333333333352,-0.0036833333333333275,-0.0075916666666666814,0.004867126314085038
2025-12,0.0067,0.015300000000000003,-0.00970833333333332,0.0034583333333333237,0.007483333333333331,-0.0011211842318327586
2026-01,0.0212,0.053099999999999994,0.004008333333333319,0.010675000000000002,0.011433333333333308,0.08957601244724078
2026-02,0.0105,0.0386,0.01598333333333333,-0.006833333333333335,-0.016649999999999995,0.024625299546639747
2026-03,-0.0674,-0.05619999999999999,-0.020966666666666668,0.0058750000000000035,0.002500000000000029,0.15048646705009683
2026-04,0.0882,0.048100000000000004,0.006466666666666666,0.014716666666666673,0.010491666666666647,0.07136596068635027
2026-05,0.0412,0.0332,-0.008783333333333325,-0.004350000000000017,0.014416666666666657,-0.05519005850040571
