date,SPY,TLT,GLD,DBC
2010-03-16,0.007966783147299816,0.007967872465895365,0.01882614344810607,0.013339034937208671
2010-03-17,0.00592702710131654,0.004281842241082634,-0.0073370034129791595,0.008917285196113012
2010-03-18,-0.0005121063924165004,-0.003279671327561573,0.006843690346403308,-0.002104411192622835
2010-03-19,-0.005062109210715371,0.0009867457635781562,-0.018669545286964517,-0.012231191441210876
2010-03-22,0.0053462302571454234,0.001096620047054131,-0.004894706180937014,0.0
2010-03-23,0.007033349028199076,-0.004706682088431613,0.005290020369598247,-0.004269924419467164
2010-03-24,-0.004854810916704033,-0.018256011074628375,-0.018648418101527398,-0.011149159099259731
2010-03-25,-0.0016263973925360053,-0.006385260281281835,0.004515481785126063,-0.005637578928697651
2010-03-26,-0.0006001246332135723,0.002819106049732678,0.016950717168810137,0.001744428871724546
2010-03-29,0.006347709808201207,-0.003822205808324486,0.0014734659499526792,0.02263837945531688
2010-03-30,0.0006816546809413904,0.003158943456606833,-0.007172402568247138,0.0021285039350718016
2010-03-31,-0.003407165810228485,0.0068624850838587825,0.009076555677125953,-0.0008495165403669125
2010-04-01,0.006837976623033981,-0.00244474687707541,0.012023912112733903,0.019557699313574206
2010-04-05,0.008149203955066131,-0.016638414561682358,0.0057137424379838375,0.01584653446670159
2010-04-06,0.0023578490251370265,0.0016006333555773633,0.0012625069025071767,-0.000820920355073973
2010-04-07,-0.00571227072554048,0.012784111471892068,0.013149591106227154,-0.0036976401301612727
2010-04-08,0.003463826287249505,0.0004501753137262643,0.0014223812352023302,-0.0016494741777748345
2010-04-09,0.006567544316523177,0.0023661714261618005,0.008788263207809122,0.0020652958909344044
2010-04-12,0.0015888482727821618,0.005282171553573578,-0.0055437984583037725,-0.0008244900897054208
2010-04-13,0.0007518838546483053,0.0032421118705825425,-0.002831605068359111,0.003712801598816595
2010-04-14,0.011349223719214763,-0.007020821248863274,0.0030170940680156466,0.011508633027949244
2010-04-15,0.0008253841627723357,0.0011224358806949386,0.005485293756329668,0.003657072515880433
2010-04-16,-0.01591228613424589,0.007286756138180639,-0.021205487283346813,-0.018218735343104364
2010-04-19,0.0037703632711703072,-0.0024489387635133752,-0.0008090285834133626,-0.012783471394228973
2010-04-20,0.008930314198487554,0.0035699259187831345,0.002789001838399141,0.007936410707204411
2010-04-21,-0.0018198281678608597,0.008225667987777685,0.00762604056256011,0.004973125153508118
2010-04-22,0.0029835062117073985,-0.002976418153048721,-0.004184856476894816,0.0024740252007651176
2010-04-23,0.006527801181322124,-0.003538805883980478,0.012070870419532032,0.006581799239810726
2010-04-26,-0.0037764389592297443,0.0011096376825605603,-0.0038872906786446837,-0.00490393351892493
2010-04-27,-0.023650623364884216,0.014078641601632524,0.016674033289738155,-0.015195115815923033
2010-04-28,0.007596565029970304,-0.00852697902756594,-0.0027915877387381105,0.003336280873792896
2010-04-29,0.012396884161712585,0.00418954833232954,-0.0002624335573229164,0.007896827119619143
2010-04-30,-0.016961651171935377,0.011528027374603678,0.009450488647102961,0.007835141893853148
2010-05-03,0.012961857543476896,-0.0013065005871935043,0.003207374693346088,0.004909860050203552
2010-05-04,-0.023514259320668862,0.01799496027093217,-0.007431094663491455,-0.02687288816904343
2010-05-05,-0.005956990497421044,0.005893734648377835,0.0019151526599501256,-0.02259418815372316
2010-05-06,-0.03321322449313968,0.030886697501981475,0.02954211168707399,-0.01969185036098231
2010-05-07,-0.014875037139815861,-0.012501424621335966,-0.0018567071032954408,-0.005239945113968858
2010-05-10,0.04404063101311073,-0.02071552172688984,-0.00591863505631729,0.019315064423162553
2010-05-11,-0.002840618015408025,-0.002564470132843888,0.026282248662974128,-0.00172273916596144
2010-05-12,0.013985751527259227,-0.007605153929648223,0.006132917630615964,0.008196816245578109
2010-05-13,-0.012430874094025435,0.006583927326622607,-0.0069193077160389915,-0.00855802273966011
2010-05-14,-0.01810487000068728,0.01737033055020265,-0.0015759357652556094,-0.025463948151962845
2010-05-17,0.0005271520398737461,-0.0036885081328946745,-0.008390812604340048,-0.02834378829188522
2010-05-18,-0.013602863294212564,0.015339101816767897,0.0010891190746751267,-0.0013673056921027493
2010-05-19,-0.005693750841245793,0.003334039031230196,-0.023935062862853518,-0.009128195074213807
2010-05-20,-0.03775941910744285,0.021080773071471937,-0.006773565413114135,-0.020727800779339667
2010-05-21,0.014599419832796556,0.0010164636411935657,-0.005352167962601184,0.010348112824524636
2010-05-24,-0.01283154247614171,-0.003454000411134084,0.014060016490404337,-0.0009310928288521758
2010-05-25,0.0010218807824027287,0.004893604032821575,0.0044505673464516615,-0.007921717414626772
2010-05-26,-0.006028711305594792,-0.002841671028294024,0.009458082861100836,0.010803072889137288
2010-05-27,0.03349838697220342,-0.022687233358858805,0.0018570204983223704,0.029275278785096503
2010-05-28,-0.01255012249637999,0.004580979161382892,0.0016007650863898437,-0.008578078131604494
2010-06-01,-0.016823545740434542,0.007028545874087078,0.00866425330155196,-0.018670143201596878
2010-06-02,0.026039130510938646,-0.009499091790609149,-0.0010841871306987994,0.012064888781501137
2010-06-03,0.003444541479558305,-0.007298449373504878,-0.015194520899751374,0.00550213228184826
2010-06-04,-0.03513707327372795,0.02688275741978341,0.01042729201831194,-0.03100776150775253
2010-06-07,-0.012450799873466645,0.007670356918296317,0.01929688208114566,0.001882341050471581
2010-06-08,0.010711808816169066,-0.004972635241648815,-0.0040332362530698385,0.00798497210722382
2010-06-09,-0.005346121424094408,-0.0011224356610637365,-0.0036363838132748016,0.004659802853281603
2010-06-10,0.02923122191645633,-0.017868273426137504,-0.013188423773133118,0.01669758793202125
2010-06-11,0.004856285603767718,0.012683123545589092,0.008741707193883563,0.001368758929121805
2010-06-14,-0.001550726514350953,-0.005132201534368885,-0.00341641242239088,0.0027333648529199728
2010-06-15,0.022738190210043197,-0.004127395804171763,0.011622068623597936,0.01681048594330825
2010-06-16,-0.000357516593205931,0.005698626623761083,-0.0054549635868080815,0.00223427486923633
2010-06-17,0.0016083543126257371,0.008139476062019035,0.013047450103329306,0.0004457783373252866
2010-06-18,0.0010838300509448118,-0.0016349482498636547,0.007629206673786193,-0.0017825199040515383
2010-06-21,-0.002864260722726386,-0.002867221943032461,-0.019864873443235176,-0.004017982723701574
2010-06-22,-0.016515420604480413,0.011908871896141981,0.008804697765326885,-0.0022410829683053857
2010-06-23,-0.003102998961474701,0.00679747157381505,-0.004116920646882183,-0.016621689265838513
2010-06-24,-0.01657044398366736,-0.005945430393067719,0.0028938082872824733,0.002283978940520681
2010-06-25,0.0041891369387454525,0.0040554032457604805,0.012036265851120165,0.018231736566661105
2010-06-28,-0.0031519949154766858,0.009389036368618653,-0.013603826729219115,-0.010742993423324854
2010-06-29,-0.030875085421487425,0.010901574357231825,0.0014865002115740378,-0.027601989732834786
2010-06-30,-0.0095001815850847,0.006728369043997207,0.0033809159186846127,0.0037226384499211562
2010-07-01,-0.004456287301588757,0.0015772698154774556,-0.0381328022519003,-0.015298983512328612
2010-07-02,-0.005449676452885521,-0.007971967646059452,0.01238890069121501,-0.001883121152488454
2010-07-06,0.006555675952643281,0.008234165900676604,-0.016710235152637143,0.0028300641909724256
2010-07-07,0.031496061440930534,-0.011710584984568118,0.01047121447372934,0.022577681414039708
2010-07-08,0.009895583857209234,-0.006372046418701149,-0.004416922259692702,0.009199470004927157
2010-07-09,0.007464940424015021,-0.005712303354945103,0.009811462629993661,0.001823245636359605
2010-07-12,0.0006492082793811971,-0.0004035856889706979,-0.00861781232849812,-0.011373956449015732
2010-07-13,0.015087746647190814,-0.00856901010102995,0.008692724597704427,0.016106715581989617
2010-07-14,-9.11082589729606e-05,0.010067631681041522,-0.000506907386653932,-0.001811582911695031
2010-07-15,0.00027390414316053047,0.009968696378439335,-0.0005917133813900799,0.009528019996538184
2010-07-16,-0.02753479496257849,0.00488452955600116,-0.013194664160489422,-0.012584293861122475
2010-07-19,0.0059064865045623804,-0.006151562065337068,-0.008056868318884747,-0.0009100186460376802
2010-07-20,0.011091386165441364,0.0014978022194003238,0.00794952166473073,0.008200300121281812
2010-07-21,-0.012998049568660575,0.016943689456769828,-0.006858148660892516,-0.0027112346959746736
2010-07-22,0.022322617449829663,-0.011564525664276681,0.008718188601928079,0.019936644583555596
2010-07-23,0.008678592607417546,-0.01061067264071458,-0.006589117477659223,-0.0031097593304054705
2010-07-26,0.010415637074903117,-0.0017039477140794457,-0.004909981159489263,-0.0008912599520257691
2010-07-27,-8.937491240756934e-05,-0.009637363301118862,-0.01739953744152556,-0.01070476068574222
2010-07-28,-0.006454553654584361,0.0032438182846303842,0.0023786154346325805,0.004057633201228761
2010-07-29,-0.0048724784599406545,-0.0003031612537005568,0.004482353152593488,0.014369118202892217
2010-07-30,-0.00018154312760954028,0.015564799513414718,0.010499579478777887,0.013280329329237395
2010-08-02,0.022580953439883755,-0.014037853731740046,0.0004329643491447488,0.019222344207212805
2010-08-03,-0.004788543583807203,0.005772310054351193,0.00389472861932183,0.0034290395749461133
2010-08-04,0.006683287375217173,-0.007651548938528818,0.006293675061456394,0.008543303611181718
2010-08-05,-0.0010622519274450237,0.004667078487655241,0.0022275713974577727,-0.004658965840875662
2010-08-06,-0.004076101230184204,0.010906496015701261,0.007351623835511356,-0.008936161593004699
2010-08-09,0.005338127541479887,-0.0036962309091755907,-0.0037338325329719924,0.003434928828391026
2010-08-10,-0.005398475427063176,0.002105806751607764,0.0028109184562654654,-0.010697456022492169
2010-08-11,-0.027406677000824442,0.01340870331808297,-0.0033127240968519045,-0.02249140198506927
2010-08-12,-0.006130195810274186,-0.002469299045799067,0.012186810548876936,-0.007522026674684601
2010-08-13,-0.0029458121122025727,0.012471301428135462,-0.00025257876690043535,-0.0008917578381600899
2010-08-16,-0.00046196757021332857,0.025027538691980933,0.008337590626369185,-0.0031235355438452572
2010-08-17,0.012285143826485045,-0.005723169837982822,0.00016701447010558645,0.01432399123109973
2010-08-18,0.001825363510112421,0.0026860073495091896,0.003924853617562674,-0.003971681706329666
2010-08-19,-0.017396573845684382,0.01559400639929387,0.001414058952080799,-0.010190503683646934
2010-08-20,-0.0032445953779919323,-0.0011299600593288606,-0.00348864665731885,-0.006266847150572019
2010-08-23,-0.0038129174250788322,0.0001879476075414832,-0.0015837495996745554,-0.006756866620353352
2010-08-24,-0.014843040627355086,0.01602926206843769,0.004842226055815635,-0.011337849456138693
2010-08-25,0.0038850832659127477,-0.0032478623032689002,0.008308408066874051,0.005045891972500938
2010-08-26,-0.0067016618001738415,0.009402538034711805,-0.0032959914623202913,0.011410398296152646
2010-08-27,0.015489112720232567,-0.028315083399128138,0.00041338502096799346,0.017148109815828594
2010-08-30,-0.01450470545252558,0.019173824883857105,-0.0008263653611749744,-0.001774811706510726
2010-08-31,0.0,0.011082957557527529,0.009676603535758277,-0.013333250444416578
2010-09-01,0.029912082094557757,-0.020676469949507448,-0.0031946214269242823,0.019819694941531685
2010-09-02,0.009312055166604827,-0.010566507984062667,0.004930548624238806,0.0070672934444431235
2010-09-03,0.012971671698041254,-0.01239514559181154,-0.0035162343769447046,0.0052631245643748326
2010-09-07,-0.011272622870437954,0.020467069072146904,0.00689312599444758,0.005235667543428413
2010-09-08,0.007022991376039123,-0.007946146858136882,8.151700472081025e-05,0.0021700761171676852
2010-09-09,0.004619178843037641,-0.019740814070984714,-0.009371701853630121,-0.005630156290746813
2010-09-10,0.005048580655929058,-0.004572019293787033,0.0013985340716866634,0.010452994197551968
2010-09-13,0.011123254461545162,0.004885862532953755,-0.0009036441905699855,0.007327588512237915
2010-09-14,-0.0006209838422844838,0.009628762933163282,0.019733545817173015,0.0029953224392975653
2010-09-15,0.0038170881165742188,-0.014834828729106353,-0.0006450105130254569,-0.0017065700492576719
2010-09-16,-0.0002654166813398362,-0.00987537440872388,0.0055671679717606,-0.00512817299075452
2010-09-17,0.00037331328944212316,0.004048502579335755,-0.0007221081591426426,0.0034364044704269237
2010-09-20,0.015290635779150463,0.005802680499699564,0.0026497657670527808,0.008133558873849145
2010-09-21,-0.002014177429934705,0.013886445114364543,0.009129489585757655,-0.010615788338726895
2010-09-22,-0.004912789975354714,0.008970187256953643,0.0015077756431296496,0.006008740108846222
2010-09-23,-0.008111582647245097,0.0028675769681147933,0.0007924414099362842,0.0008532369007201446
2010-09-24,0.02062245246353056,-0.013440044312381993,0.0030878810785825994,0.015345171146692982
2010-09-27,-0.004790033037525565,0.01739115776027056,0.00023678884457156713,-0.006717002512056647
2010-09-28,0.003500379444448143,0.0068377573076554565,0.008917276219480907,0.0
2010-09-29,-0.0017439968695599495,-0.004150447878548236,0.0007821546759059217,0.013102247553030688
2010-09-30,-0.002970555419374965,-0.0006621663074863893,-0.0003125696528855082,0.005840691689391164
2010-10-01,0.004205768167991231,-0.0048334570310952785,0.00781799680532913,0.0020737684017471114
2010-10-04,-0.007503852441911318,0.002581478826992445,-0.0034907837674234,-0.0033111441819847487
2010-10-05,0.020131968460122884,-0.006007711029525353,0.01969483611294076,0.02034866072398933
2010-10-06,-8.616167125852225e-05,0.012566729777445662,0.0062599590124643445,0.0004071356163779516
2010-10-07,-0.0012063673402449293,-0.00833582532892907,-0.01092483474757766,-0.010171035673291029
2010-10-08,0.005608365019011297,-0.004395295955116896,0.009894980388411412,0.033292351065744574
2010-10-11,0.0009438851867538123,0.00019157585152806966,0.004784973465747688,-0.004773239705206045
2010-10-12,0.0030867234946359012,-0.009880710709864515,-0.0024944182403267012,0.004796132796702768
2010-10-13,0.007776830085328479,-0.001550060836349787,0.01598969765837266,0.004773239705206045
2010-10-14,-0.0039007601088943966,-0.014944122658618664,0.00507192241838883,-0.00158352137463591
2010-10-15,0.0020431378293006563,-0.012215488824091847,-0.007940685151901716,-0.01110223024134449
2010-10-18,0.004927922243846972,0.008077770519685945,0.004488376244684789,0.01002403949442443
2010-10-19,-0.013104776518956363,0.006035144891903821,-0.03105449960421236,-0.02937673043609723
2010-10-20,0.009765922984887876,0.0021628497670544977,0.00929987478434402,0.02372191599728768
2010-10-21,0.0022062783934784225,-0.011872843520793097,-0.014087770334554661,-0.012385194334766592
2010-10-22,0.001862189925455171,0.006753250427322666,0.002008144777821741,0.008495046503174342
2010-10-25,0.002957137936041354,0.002860190038737276,0.008633395612906769,0.00521470430054749
2010-10-26,0.00016863150102675029,-0.0154420692214845,0.00022926081694740752,0.0051875622022674595
2010-10-27,-0.0028637053028891524,-0.008791411413971773,-0.010391202319783521,-0.003175843385244903
2010-10-28,0.00016891700615384586,0.002720923156321886,0.013279811333891667,0.005177142514185329
2010-10-29,0.0007599130258388875,0.009347998787888612,0.010515007362563056,-0.002377164207120308
2010-11-01,0.0003375204698339296,-0.004305757205733229,-0.0052782157594233325,0.00635420955183208
2010-11-02,0.007930670428931474,0.013143358062972732,0.004320856065270329,0.009076635780280062
2010-11-03,0.004017949377060459,-0.02039970638388644,-0.00694390618764662,0.004692970003283836
2010-11-04,0.019257660539041987,0.007783566337123293,0.03389823825188132,0.023744630357479757
2010-11-05,0.003762620693919194,-0.01715347947253154,0.00257300673863492,0.00418252620533921
2010-11-08,-0.0018739297095264895,0.004491628434064365,0.010265389693213,0.002650537240355799
2010-11-09,-0.007184774380410097,-0.02204882502690375,-0.015894922781312437,-0.006797625423286102
2010-11-10,0.004029460921298522,0.00135076089300612,0.012169106865093537,0.010646406945954645
2010-11-11,-0.0037673858791211767,-0.0005187505864034936,0.003060318800163886,-0.008276847937968679
2010-11-12,-0.011838233947677468,-0.0053974314701770165,-0.0288391770673464,-0.04172997183191174
2010-11-15,-0.0014143064217662094,-0.020875088880168535,-0.009499620384983976,0.001583610687742265
2010-11-16,-0.015579404691530518,0.02483686455420875,-0.010949984657092626,-0.029644304020510992
2010-11-17,0.0005076946186162168,-0.005512860211457693,-0.004504820435149881,-0.007739396661745945
2010-11-18,0.014718315772961121,0.004079786690454945,0.013115442483800255,0.027093705780255384
2010-11-19,0.002751178062091908,0.006145422081391461,0.0008327701824608624,-0.014388578729750634
2010-11-22,-0.0008315096231487074,0.004245067416162929,0.009682290535891758,0.0032442828229304332
2010-11-23,-0.014477071059568525,0.004947801224303161,0.006967395597379689,-0.0024252980213977926
2010-11-24,0.014774144009932932,-0.017849803633273598,-0.0017112638945114833,0.01863854759445127
2010-11-26,-0.011646834765122627,0.013892772011903087,-0.007974304097743579,0.004773239705206045
2010-11-29,0.0030303500771649006,0.008550043501428295,0.0030049875640467683,0.0019794463748479263
2010-11-30,-0.005623199771695453,0.005209902052612403,0.014306072509137735,-0.00948235842780032
2010-12-01,0.021267872508447416,-0.022229763826068782,-0.00029532777044438685,0.0295172541392692
2010-12-02,0.012808715650277192,-0.002606879267512685,-0.0013296493431664835,0.008523949521142438
2010-12-03,0.0026924850055205507,-0.007841517381226737,0.021227887875435947,0.012677642175059844
2010-12-06,-0.0010577481962222857,0.014121625694556217,0.007532362069704757,-0.0011381235972443005
2010-12-07,0.0005700334959333198,-0.021406763840541965,-0.018762134993171364,-0.006836265340147585
2010-12-08,0.0036637613955081694,-0.009664519384781078,-0.012527521713312728,0.007648135058559324
2010-12-09,0.003893610138151482,0.00493287438554435,0.004303003634872571,-0.002656572581290706
2010-12-10,0.0058176409480614755,-0.006081894944632293,0.0002955495779344286,-0.0015219746300934034
2010-12-13,0.0006425577945758931,0.003757125107676673,0.004726381894541776,0.00990847354395874
2010-12-14,0.0008831114523226713,-0.014545108734824397,0.0009554547674208713,-0.00264145022572837
2010-12-15,-0.004571894233311169,-0.013023999993753144,-0.010867938075622141,-0.002648531323312997
2010-12-16,0.00580153981121323,0.00692758408597971,-0.006607271045376617,-0.003414285205659895
2010-12-17,0.001071350246907965,0.018237681907185888,0.002914575867006164,0.00761319899407864
2010-12-20,0.0024134432037066222,-0.0010730436854879954,0.006780951436685445,0.009066896584229323
2010-12-21,0.0063402625824970915,0.006979476006932828,0.0015543387826104649,0.006364659613648849
2010-12-22,0.0031103387038029506,-0.007143785911829514,-0.0019953019350200663,0.005208468408809841
2010-12-23,-0.0014309793966706952,-0.0020404251424418485,-0.0028878147414700406,0.0037008549606185603
2010-12-27,0.0003979308553430094,0.008931385479954868,0.0026734041330853664,-0.0018436877548453356
2010-12-28,0.0014326196008758174,-0.01958457375575029,0.01629385926993998,0.010713023986542725
2010-12-29,0.0007153647487725401,0.016919285045916332,0.0035709480309356056,0.00036553598435018486
2010-12-30,-0.001588474569955367,-0.0007510122694841526,-0.004937970382814849,-0.012057043331467732
2010-12-31,0.00023861040065420447,0.01106407703375667,0.012333083678473855,0.01886086886582472
2011-01-03,0.010337848973163588,-0.007543732967622785,-0.005190320172774543,0.004355771481149073
2011-01-04,-0.0005505873971278774,0.0011772689101217093,-0.023550724637681153,-0.013372002245449433
2011-01-05,0.0051976542493989975,-0.022026942861107845,-0.0028200733418367596,0.010622768742562405
2011-01-06,-0.0019587971569987594,0.004373842971275854,-0.004018704366714254,-0.01341061303042912
2011-01-07,-0.0019624054617425335,0.005334410171961901,-0.0018680415196855593,-0.003673746146089063
2011-01-10,-0.0012583490715682988,0.005413963944261857,0.004042471019095828,0.011799418618193336
2011-01-11,0.0035437977459671366,-0.00560039626544151,0.0058903114649804245,0.011297345681199777
2011-01-12,0.009024592468850567,-0.007798057138552639,0.004076814445393762,0.006486526916289925
2011-01-13,-0.0016331206601225556,0.008950884182807872,-0.010409003338437195,-0.0014323042772602657
2011-01-14,0.007244144080606141,-0.0063835637036616655,-0.010145472431108082,0.004661342261108148
2011-01-18,0.0017015688334374168,-0.004681704533943121,0.00557683488401306,-0.0010707777748434344
2011-01-19,-0.009805486458798973,0.007220315483931428,0.0021734884271975563,-0.0010718449669512298
2011-01-20,-0.0013254002155163036,-0.013793517907145225,-0.01884538026814475,-0.010014163244198682
2011-01-21,0.0022645623122159453,0.007928729158007686,-0.001295717781246375,0.010115461123176406
2011-01-24,0.005686142699274033,0.0004367841742320966,-0.005113318897864261,-0.008583637656558785
2011-01-25,0.0005425435366723796,0.009502597339625218,-0.0019944346856293205,-0.0126261428064387
2011-01-26,0.0038708810084813194,-0.015146757771406616,0.00814755963770164,0.022286992152049656
2011-01-27,0.002467826705786491,0.004504582267850665,-0.024626435397597568,-0.00857750214235975
2011-01-28,-0.01746287878150976,0.005248409604530213,0.01836940880571558,0.012617283645384836
2011-01-31,0.007516514571680899,-0.007614687206603965,-0.003147095992869553,0.015663837329326524
2011-02-01,0.016008569402113926,-0.0049507119903206,0.007161068526499337,0.00736074531697839
2011-02-02,-0.0019117385532458897,0.0002211219883732074,-0.002675887579124292,0.009742457190413889
2011-02-03,0.0022219688400353377,-0.008289155459278219,0.013415101885317249,-0.006547206464085575
2011-02-04,0.002829280356959174,-0.010143134616036775,-0.004084669429638699,-0.005549739580113511
2011-02-07,0.006252495058045815,0.005178781364217899,0.00015182297672700074,-0.0027904342268504356
2011-02-08,0.004546578248780575,-0.009184975342383939,0.011087536414601473,0.00664575698256642
2011-02-09,-0.0022634918034732943,0.008705321410111821,-0.0005257027621342614,0.0048643799518626185
2011-02-10,0.00037847083834052775,-0.011545008461614548,-0.0016532742811616874,-0.005878209233731169
2011-02-11,0.005969893665910053,0.014401451447443758,-0.003989452427152318,-0.0034783173688772706
2011-02-14,0.0024038246074238323,0.0006707068372828751,0.004761106326723441,0.004886610108737699
2011-02-15,-0.0031471439122343625,0.0044679163458771765,0.007672089476301602,-0.012851721085586632
2011-02-16,0.006315365449519161,-0.00322394210240462,0.0009704029381796264,0.007389155913785528
2011-02-17,0.002988279687518247,0.0015611494603970932,0.007009598358195257,0.0031436542178937543
2011-02-18,0.0020856531529007682,-0.003119488321933317,0.002740005882498453,-0.0010446008753500768
2011-02-22,-0.020070238606013424,0.014974370370764767,0.006498704676349387,-0.0013942838216446374
2011-02-23,-0.006144041129619526,0.003632951953900676,0.008951509874549624,0.022338665326108842
2011-02-24,-0.0006867979977485117,0.006362199865238116,-0.0074903557591639025,-0.008876693336414276
2011-02-25,0.010692543039949598,0.0058857581126319225,0.006594440089741527,0.02204609551253811
2011-02-28,0.006196666951294061,0.0013008092310997643,0.0020381334207675295,0.0016850791529452458
2011-03-01,-0.016672773440788435,0.002898466671886313,0.01721629416053716,0.015141338593196885
2011-03-02,0.002138692390500463,-0.015372368533328351,-0.0007855503200063785,0.003977510996837186
2011-03-03,0.017223863692718,-0.009785537545465628,-0.013078915487442111,-0.0003301771240507012
2011-03-04,-0.007491972243007128,0.008327079209499821,0.009124554993410916,0.004953771111157801
2011-03-07,-0.007850663393809798,-0.006386196701603342,0.0026551496302960054,-0.0046006941484033614
2011-03-08,0.00874939839971467,-0.006095655015526225,-0.0025765860807780427,-0.00858371144560155
2011-03-09,-0.001432905601785217,0.009700884754044958,0.0003588049048421915,0.003996129181832453
2011-03-10,-0.018505917626923996,0.016786765965708383,-0.011763857302689251,-0.01625215606050645
2011-03-11,0.006926220340765621,-0.005648293489506906,0.0032662911685206186,-0.005731702994429599
2011-03-14,-0.0060377307597523355,-0.0004371466376402733,0.0046302950658096975,0.0027128435827374897
2011-03-15,-0.011457123596808394,0.014971766967368128,-0.01865185313629869,-0.03652342624943872
2011-03-16,-0.018512802307687704,0.011304592984937356,-0.00022014220559418707,0.00596684914873169
2011-03-17,0.013234882918766733,-0.007665281628061793,0.005358159851040822,0.031053737106828683
2011-03-18,0.0036374717939877677,0.002682186924416685,0.010221171672682772,0.005752963459867866
